Customer_ID,Customer_Name,Gender,Age_Group,Region_ID,Signup_Date,Acquisition_Channel,Customer_Segment,City,State,Region
1148,Customer_1148,Male,25-34,1,2022-08-21,Paid Ads,Gold,Delhi NCR,Delhi,North
1149,Customer_1149,Female,55+,7,2024-08-08,Social Media,Bronze,Bengaluru,Karnataka,South
1150,Customer_1150,Male,35-44,3,2023-02-18,Organic,Gold,Lucknow,Uttar Pradesh,North
1151,Customer_1151,Other,55+,3,2023-07-23,Organic,Platinum,Lucknow,Uttar Pradesh,North
1152,Customer_1152,Male,18-24,6,2022-02-10,Referral,Bronze,Ahmedabad,Gujarat,West
1153,Customer_1153,Female,18-24,7,2024-04-13,Paid Ads,Silver,Bengaluru,Karnataka,South
1154,Customer_1154,Other,55+,2,2022-08-18,Referral,Platinum,Jaipur,Rajasthan,North
1155,Customer_1155,Male,55+,2,2022-07-04,Referral,Gold,Jaipur,Rajasthan,North
1156,Customer_1156,Other,25-34,7,2024-03-09,Paid Ads,Silver,Bengaluru,Karnataka,South
1157,Customer_1157,Male,25-34,5,2022-08-07,Social Media,Platinum,Pune,Maharashtra,West
1158,Customer_1158,Other,18-24,8,2023-06-05,Referral,Bronze,Hyderabad,Telangana,South
1159,Customer_1159,Other,45-54,8,2023-10-11,Paid Ads,Gold,Hyderabad,Telangana,South
1160,Customer_1160,Female,45-54,12,2022-10-24,Referral,Gold,Indore,Madhya Pradesh,Central
1161,Customer_1161,Other,55+,1,2022-02-13,Organic,Silver,Delhi NCR,Delhi,North
1162,Customer_1162,Other,45-54,5,2023-06-03,Referral,Bronze,Pune,Maharashtra,West
1163,Customer_1163,Male,45-54,7,2024-12-31,Organic,Platinum,Bengaluru,Karnataka,South
1164,Customer_1164,Female,18-24,4,2023-06-08,Referral,Silver,Mumbai,Maharashtra,West
1165,Customer_1165,Female,35-44,11,2022-11-25,Social Media,Bronze,Patna,Bihar,East
1166,Customer_1166,Male,45-54,8,2023-07-16,Social Media,Gold,Hyderabad,Telangana,South
1167,Customer_1167,Male,25-34,12,2024-05-15,Referral,Bronze,Indore,Madhya Pradesh,Central
1168,Customer_1168,Female,55+,12,2023-12-22,Referral,Platinum,Indore,Madhya Pradesh,Central
1169,Customer_1169,Male,25-34,11,2022-02-26,Social Media,Silver,Patna,Bihar,East
1170,Customer_1170,Female,25-34,11,2022-01-07,Referral,Gold,Patna,Bihar,East
1171,Customer_1171,Male,25-34,4,2022-06-18,Paid Ads,Platinum,Mumbai,Maharashtra,West
1172,Customer_1172,Female,45-54,12,2023-10-17,Paid Ads,Gold,Indore,Madhya Pradesh,Central
1173,Customer_1173,Other,55+,6,2022-12-22,Referral,Silver,Ahmedabad,Gujarat,West
1174,Customer_1174,Female,35-44,3,2022-06-22,Social Media,Platinum,Lucknow,Uttar Pradesh,North
1175,Customer_1175,Male,18-24,9,2023-04-05,Paid Ads,Bronze,Chennai,Tamil Nadu,South
1176,Customer_1176,Male,35-44,12,2024-08-05,Paid Ads,Bronze,Indore,Madhya Pradesh,Central
1177,Customer_1177,Other,45-54,10,2024-04-01,Referral,Silver,Kolkata,West Bengal,East
1178,Customer_1178,Female,25-34,10,2022-07-02,Organic,Bronze,Kolkata,West Bengal,East
1179,Customer_1179,Female,45-54,11,2024-12-12,Social Media,Bronze,Patna,Bihar,East
1180,Customer_1180,Other,25-34,4,2023-04-05,Referral,Gold,Mumbai,Maharashtra,West
1181,Customer_1181,Female,25-34,7,2024-10-09,Paid Ads,Silver,Bengaluru,Karnataka,South
1182,Customer_1182,Other,25-34,7,2023-08-03,Paid Ads,Platinum,Bengaluru,Karnataka,South
1183,Customer_1183,Male,35-44,5,2022-10-26,Paid Ads,Platinum,Pune,Maharashtra,West
1184,Customer_1184,Female,55+,11,2023-05-24,Social Media,Bronze,Patna,Bihar,East
1185,Customer_1185,Female,25-34,6,2022-01-22,Social Media,Silver,Ahmedabad,Gujarat,West
1186,Customer_1186,Other,45-54,12,2024-02-25,Referral,Bronze,Indore,Madhya Pradesh,Central
1187,Customer_1187,Other,18-24,1,2022-07-15,Referral,Silver,Delhi NCR,Delhi,North
1188,Customer_1188,Female,55+,11,2024-08-22,Organic,Bronze,Patna,Bihar,East
1189,Customer_1189,Other,55+,7,2023-06-04,Referral,Platinum,Bengaluru,Karnataka,South
1190,Customer_1190,Male,55+,1,2024-01-30,Paid Ads,Gold,Delhi NCR,Delhi,North
1191,Customer_1191,Other,45-54,6,2022-12-14,Social Media,Silver,Ahmedabad,Gujarat,West
1192,Customer_1192,Female,55+,7,2022-07-03,Paid Ads,Gold,Bengaluru,Karnataka,South
1193,Customer_1193,Female,18-24,3,2022-08-28,Social Media,Gold,Lucknow,Uttar Pradesh,North
1194,Customer_1194,Female,35-44,5,2024-01-09,Referral,Gold,Pune,Maharashtra,West
1195,Customer_1195,Male,35-44,12,2024-06-11,Social Media,Silver,Indore,Madhya Pradesh,Central
1196,Customer_1196,Male,25-34,3,2024-06-20,Organic,Silver,Lucknow,Uttar Pradesh,North
1197,Customer_1197,Male,45-54,5,2023-01-11,Paid Ads,Platinum,Pune,Maharashtra,West
1198,Customer_1198,Male,45-54,1,2024-06-12,Social Media,Gold,Delhi NCR,Delhi,North
1199,Customer_1199,Female,45-54,2,2024-09-20,Paid Ads,Bronze,Jaipur,Rajasthan,North
1200,Customer_1200,Male,25-34,5,2023-12-17,Paid Ads,Silver,Pune,Maharashtra,West
1201,Customer_1201,Female,55+,11,2024-11-07,Paid Ads,Bronze,Patna,Bihar,East
1202,Customer_1202,Other,25-34,7,2024-12-13,Organic,Silver,Bengaluru,Karnataka,South
1203,Customer_1203,Other,18-24,6,2024-10-17,Organic,Gold,Ahmedabad,Gujarat,West
1204,Customer_1204,Female,35-44,10,2022-09-07,Organic,Gold,Kolkata,West Bengal,East
1205,Customer_1205,Male,18-24,8,2022-11-11,Social Media,Platinum,Hyderabad,Telangana,South
1206,Customer_1206,Other,18-24,6,2023-07-06,Organic,Platinum,Ahmedabad,Gujarat,West
1207,Customer_1207,Other,55+,3,2023-10-28,Paid Ads,Bronze,Lucknow,Uttar Pradesh,North
1208,Customer_1208,Female,18-24,12,2023-08-03,Organic,Platinum,Indore,Madhya Pradesh,Central
1209,Customer_1209,Female,35-44,3,2022-07-09,Paid Ads,Platinum,Lucknow,Uttar Pradesh,North
1210,Customer_1210,Male,25-34,3,2022-07-02,Social Media,Platinum,Lucknow,Uttar Pradesh,North
1211,Customer_1211,Other,25-34,2,2023-08-07,Referral,Platinum,Jaipur,Rajasthan,North
1212,Customer_1212,Other,35-44,11,2024-06-04,Paid Ads,Gold,Patna,Bihar,East
1213,Customer_1213,Female,55+,4,2022-07-16,Social Media,Platinum,Mumbai,Maharashtra,West
1214,Customer_1214,Female,35-44,10,2024-03-05,Social Media,Bronze,Kolkata,West Bengal,East
1215,Customer_1215,Female,55+,3,2024-05-15,Social Media,Platinum,Lucknow,Uttar Pradesh,North
1216,Customer_1216,Male,55+,6,2022-07-10,Social Media,Silver,Ahmedabad,Gujarat,West
1217,Customer_1217,Female,55+,11,2022-11-14,Organic,Gold,Patna,Bihar,East
1218,Customer_1218,Female,18-24,8,2024-08-16,Referral,Silver,Hyderabad,Telangana,South
1219,Customer_1219,Other,35-44,4,2022-09-19,Social Media,Gold,Mumbai,Maharashtra,West
1220,Customer_1220,Other,18-24,1,2022-04-08,Organic,Platinum,Delhi NCR,Delhi,North
1221,Customer_1221,Male,45-54,11,2024-04-25,Referral,Gold,Patna,Bihar,East
1222,Customer_1222,Other,18-24,9,2023-06-06,Organic,Bronze,Chennai,Tamil Nadu,South
1223,Customer_1223,Male,25-34,7,2024-08-05,Organic,Bronze,Bengaluru,Karnataka,South
1224,Customer_1224,Other,35-44,6,2024-05-02,Social Media,Platinum,Ahmedabad,Gujarat,West
1225,Customer_1225,Female,25-34,4,2023-06-27,Paid Ads,Bronze,Mumbai,Maharashtra,West
1226,Customer_1226,Other,18-24,7,2023-06-16,Organic,Bronze,Bengaluru,Karnataka,South
1227,Customer_1227,Male,18-24,3,2024-03-19,Social Media,Platinum,Lucknow,Uttar Pradesh,North
1228,Customer_1228,Other,55+,12,2024-04-09,Social Media,Gold,Indore,Madhya Pradesh,Central
1229,Customer_1229,Other,45-54,5,2024-01-09,Organic,Silver,Pune,Maharashtra,West
1230,Customer_1230,Male,25-34,2,2022-10-04,Organic,Silver,Jaipur,Rajasthan,North
1231,Customer_1231,Male,45-54,11,2022-02-24,Paid Ads,Silver,Patna,Bihar,East
1232,Customer_1232,Other,55+,4,2024-06-11,Organic,Gold,Mumbai,Maharashtra,West
1233,Customer_1233,Male,45-54,7,2024-08-07,Organic,Bronze,Bengaluru,Karnataka,South
1234,Customer_1234,Male,45-54,8,2022-12-07,Social Media,Bronze,Hyderabad,Telangana,South
1235,Customer_1235,Other,25-34,4,2024-07-09,Referral,Platinum,Mumbai,Maharashtra,West
1236,Customer_1236,Female,18-24,2,2022-04-15,Social Media,Platinum,Jaipur,Rajasthan,North
1237,Customer_1237,Other,55+,10,2024-10-12,Referral,Bronze,Kolkata,West Bengal,East
1238,Customer_1238,Female,45-54,9,2024-09-25,Social Media,Silver,Chennai,Tamil Nadu,South
1239,Customer_1239,Other,18-24,7,2022-05-05,Referral,Bronze,Bengaluru,Karnataka,South
1240,Customer_1240,Other,45-54,8,2023-07-03,Organic,Platinum,Hyderabad,Telangana,South
1241,Customer_1241,Female,45-54,1,2023-12-12,Paid Ads,Gold,Delhi NCR,Delhi,North
1242,Customer_1242,Female,35-44,8,2023-01-29,Paid Ads,Silver,Hyderabad,Telangana,South
1243,Customer_1243,Other,45-54,3,2023-11-26,Referral,Platinum,Lucknow,Uttar Pradesh,North
1244,Customer_1244,Other,35-44,8,2024-05-03,Paid Ads,Silver,Hyderabad,Telangana,South
1245,Customer_1245,Other,18-24,11,2023-08-02,Social Media,Silver,Patna,Bihar,East
1246,Customer_1246,Male,25-34,10,2022-12-21,Social Media,Bronze,Kolkata,West Bengal,East
1247,Customer_1247,Female,35-44,4,2024-05-01,Paid Ads,Bronze,Mumbai,Maharashtra,West
1248,Customer_1248,Female,35-44,6,2022-02-07,Paid Ads,Silver,Ahmedabad,Gujarat,West
1249,Customer_1249,Male,18-24,6,2024-10-28,Social Media,Bronze,Ahmedabad,Gujarat,West
1250,Customer_1250,Male,55+,4,2023-04-10,Social Media,Gold,Mumbai,Maharashtra,West
1251,Customer_1251,Female,18-24,9,2023-11-28,Referral,Silver,Chennai,Tamil Nadu,South
1252,Customer_1252,Other,18-24,12,2024-11-21,Organic,Platinum,Indore,Madhya Pradesh,Central
1253,Customer_1253,Male,18-24,10,2024-07-25,Organic,Bronze,Kolkata,West Bengal,East
1254,Customer_1254,Male,25-34,11,2024-11-04,Organic,Silver,Patna,Bihar,East
1255,Customer_1255,Male,35-44,12,2024-01-11,Social Media,Platinum,Indore,Madhya Pradesh,Central
1256,Customer_1256,Male,35-44,6,2022-07-23,Paid Ads,Bronze,Ahmedabad,Gujarat,West
1257,Customer_1257,Female,45-54,1,2023-02-18,Paid Ads,Platinum,Delhi NCR,Delhi,North
1258,Customer_1258,Female,55+,3,2023-12-01,Organic,Gold,Lucknow,Uttar Pradesh,North
1259,Customer_1259,Other,45-54,6,2024-02-02,Paid Ads,Silver,Ahmedabad,Gujarat,West
1260,Customer_1260,Female,25-34,3,2024-12-20,Social Media,Platinum,Lucknow,Uttar Pradesh,North
1261,Customer_1261,Female,55+,11,2024-04-18,Referral,Bronze,Patna,Bihar,East
1262,Customer_1262,Male,18-24,12,2024-06-25,Organic,Bronze,Indore,Madhya Pradesh,Central
1263,Customer_1263,Female,45-54,3,2023-11-24,Social Media,Bronze,Lucknow,Uttar Pradesh,North
1264,Customer_1264,Male,25-34,10,2024-03-16,Organic,Gold,Kolkata,West Bengal,East
1265,Customer_1265,Female,55+,5,2024-05-08,Referral,Gold,Pune,Maharashtra,West
1266,Customer_1266,Female,55+,10,2022-01-17,Paid Ads,Platinum,Kolkata,West Bengal,East
1267,Customer_1267,Other,25-34,9,2024-07-02,Social Media,Gold,Chennai,Tamil Nadu,South
1268,Customer_1268,Male,35-44,2,2024-04-08,Organic,Gold,Jaipur,Rajasthan,North
1269,Customer_1269,Other,25-34,9,2024-03-09,Referral,Silver,Chennai,Tamil Nadu,South
1270,Customer_1270,Other,55+,5,2022-07-10,Referral,Silver,Pune,Maharashtra,West
1271,Customer_1271,Male,55+,10,2022-02-17,Referral,Silver,Kolkata,West Bengal,East
1272,Customer_1272,Other,45-54,9,2023-09-15,Organic,Bronze,Chennai,Tamil Nadu,South
1273,Customer_1273,Female,55+,6,2024-02-03,Organic,Bronze,Ahmedabad,Gujarat,West
1274,Customer_1274,Female,35-44,10,2022-09-13,Organic,Platinum,Kolkata,West Bengal,East
1275,Customer_1275,Male,55+,10,2023-11-26,Paid Ads,Gold,Kolkata,West Bengal,East
1276,Customer_1276,Female,55+,11,2023-09-05,Paid Ads,Platinum,Patna,Bihar,East
1277,Customer_1277,Other,25-34,2,2024-11-30,Referral,Silver,Jaipur,Rajasthan,North
1278,Customer_1278,Female,18-24,3,2024-01-10,Social Media,Platinum,Lucknow,Uttar Pradesh,North
1279,Customer_1279,Male,18-24,7,2022-06-17,Paid Ads,Platinum,Bengaluru,Karnataka,South
1280,Customer_1280,Female,18-24,6,2023-03-16,Social Media,Platinum,Ahmedabad,Gujarat,West
1281,Customer_1281,Other,45-54,11,2023-06-25,Social Media,Platinum,Patna,Bihar,East
1282,Customer_1282,Other,45-54,3,2024-09-29,Paid Ads,Silver,Lucknow,Uttar Pradesh,North
1283,Customer_1283,Other,45-54,3,2024-09-19,Organic,Silver,Lucknow,Uttar Pradesh,North
1284,Customer_1284,Female,18-24,12,2024-07-21,Paid Ads,Gold,Indore,Madhya Pradesh,Central
1285,Customer_1285,Other,45-54,2,2022-09-01,Organic,Gold,Jaipur,Rajasthan,North
1286,Customer_1286,Male,55+,3,2023-08-17,Organic,Gold,Lucknow,Uttar Pradesh,North
1287,Customer_1287,Female,35-44,5,2023-09-17,Social Media,Bronze,Pune,Maharashtra,West
1288,Customer_1288,Male,55+,7,2022-10-20,Organic,Gold,Bengaluru,Karnataka,South
1289,Customer_1289,Male,25-34,12,2023-08-04,Social Media,Bronze,Indore,Madhya Pradesh,Central
1290,Customer_1290,Other,35-44,2,2022-09-08,Organic,Platinum,Jaipur,Rajasthan,North
1291,Customer_1291,Other,35-44,10,2024-09-12,Social Media,Gold,Kolkata,West Bengal,East
1292,Customer_1292,Female,55+,3,2024-02-12,Paid Ads,Platinum,Lucknow,Uttar Pradesh,North
1293,Customer_1293,Other,45-54,3,2024-07-10,Referral,Bronze,Lucknow,Uttar Pradesh,North
1294,Customer_1294,Female,25-34,7,2024-04-18,Referral,Bronze,Bengaluru,Karnataka,South
1295,Customer_1295,Other,35-44,11,2024-06-26,Organic,Silver,Patna,Bihar,East
1296,Customer_1296,Other,35-44,9,2022-02-20,Organic,Bronze,Chennai,Tamil Nadu,South
1297,Customer_1297,Other,55+,10,2023-01-30,Organic,Silver,Kolkata,West Bengal,East
1298,Customer_1298,Other,18-24,2,2024-09-01,Paid Ads,Bronze,Jaipur,Rajasthan,North
1299,Customer_1299,Male,25-34,12,2023-07-18,Social Media,Bronze,Indore,Madhya Pradesh,Central
1300,Customer_1300,Other,35-44,7,2024-12-28,Organic,Platinum,Bengaluru,Karnataka,South
1301,Customer_1301,Female,45-54,3,2022-02-17,Social Media,Bronze,Lucknow,Uttar Pradesh,North
1302,Customer_1302,Female,45-54,5,2024-12-17,Organic,Bronze,Pune,Maharashtra,West
1303,Customer_1303,Other,25-34,5,2022-07-23,Paid Ads,Silver,Pune,Maharashtra,West
1304,Customer_1304,Male,25-34,5,2023-06-08,Social Media,Silver,Pune,Maharashtra,West
1305,Customer_1305,Other,35-44,3,2022-05-01,Organic,Bronze,Lucknow,Uttar Pradesh,North
1306,Customer_1306,Female,18-24,6,2023-09-03,Paid Ads,Platinum,Ahmedabad,Gujarat,West
1307,Customer_1307,Female,45-54,2,2023-10-26,Organic,Silver,Jaipur,Rajasthan,North
1308,Customer_1308,Other,55+,4,2023-05-06,Social Media,Platinum,Mumbai,Maharashtra,West
1309,Customer_1309,Female,18-24,6,2022-08-24,Social Media,Platinum,Ahmedabad,Gujarat,West
1310,Customer_1310,Female,18-24,7,2022-05-15,Paid Ads,Bronze,Bengaluru,Karnataka,South
1311,Customer_1311,Other,55+,11,2023-07-06,Organic,Silver,Patna,Bihar,East
1312,Customer_1312,Female,55+,7,2022-09-15,Social Media,Bronze,Bengaluru,Karnataka,South
1313,Customer_1313,Male,25-34,6,2024-10-21,Paid Ads,Silver,Ahmedabad,Gujarat,West
1314,Customer_1314,Other,45-54,1,2024-05-17,Organic,Platinum,Delhi NCR,Delhi,North
1315,Customer_1315,Other,25-34,1,2023-08-16,Organic,Platinum,Delhi NCR,Delhi,North
1316,Customer_1316,Other,35-44,11,2023-07-14,Social Media,Gold,Patna,Bihar,East
1317,Customer_1317,Other,55+,5,2023-03-12,Organic,Silver,Pune,Maharashtra,West
1318,Customer_1318,Other,18-24,5,2024-12-29,Organic,Platinum,Pune,Maharashtra,West
1319,Customer_1319,Male,55+,5,2022-09-09,Social Media,Silver,Pune,Maharashtra,West
1320,Customer_1320,Female,35-44,11,2024-10-30,Referral,Platinum,Patna,Bihar,East
1321,Customer_1321,Male,35-44,6,2023-07-14,Paid Ads,Platinum,Ahmedabad,Gujarat,West
1322,Customer_1322,Male,25-34,11,2023-11-04,Organic,Platinum,Patna,Bihar,East
1323,Customer_1323,Male,25-34,7,2022-01-09,Social Media,Platinum,Bengaluru,Karnataka,South
1324,Customer_1324,Other,18-24,9,2022-06-16,Organic,Platinum,Chennai,Tamil Nadu,South
1325,Customer_1325,Female,45-54,10,2022-09-10,Referral,Platinum,Kolkata,West Bengal,East
1326,Customer_1326,Other,18-24,2,2022-12-29,Social Media,Gold,Jaipur,Rajasthan,North
1327,Customer_1327,Female,18-24,4,2023-01-31,Organic,Gold,Mumbai,Maharashtra,West
1328,Customer_1328,Male,18-24,10,2024-01-03,Referral,Silver,Kolkata,West Bengal,East
1329,Customer_1329,Female,35-44,1,2023-04-25,Referral,Platinum,Delhi NCR,Delhi,North
1330,Customer_1330,Male,25-34,11,2023-03-05,Social Media,Bronze,Patna,Bihar,East
1331,Customer_1331,Other,55+,8,2023-07-23,Paid Ads,Silver,Hyderabad,Telangana,South
1332,Customer_1332,Male,55+,3,2022-12-26,Organic,Silver,Lucknow,Uttar Pradesh,North
1333,Customer_1333,Other,25-34,9,2023-06-16,Referral,Silver,Chennai,Tamil Nadu,South
1334,Customer_1334,Other,55+,10,2022-02-17,Referral,Platinum,Kolkata,West Bengal,East
1335,Customer_1335,Female,18-24,6,2022-01-05,Social Media,Platinum,Ahmedabad,Gujarat,West
1336,Customer_1336,Male,55+,8,2023-07-16,Social Media,Gold,Hyderabad,Telangana,South
1337,Customer_1337,Male,25-34,1,2024-11-25,Referral,Platinum,Delhi NCR,Delhi,North
1338,Customer_1338,Female,35-44,1,2024-12-26,Social Media,Silver,Delhi NCR,Delhi,North
1339,Customer_1339,Male,55+,1,2023-11-17,Paid Ads,Platinum,Delhi NCR,Delhi,North
1340,Customer_1340,Male,25-34,3,2022-06-02,Referral,Gold,Lucknow,Uttar Pradesh,North
1341,Customer_1341,Other,18-24,1,2022-05-09,Social Media,Platinum,Delhi NCR,Delhi,North
1342,Customer_1342,Other,35-44,5,2022-02-19,Paid Ads,Bronze,Pune,Maharashtra,West
1343,Customer_1343,Male,35-44,1,2024-08-27,Referral,Silver,Delhi NCR,Delhi,North
1344,Customer_1344,Other,55+,8,2022-05-30,Organic,Platinum,Hyderabad,Telangana,South
1345,Customer_1345,Male,18-24,1,2022-09-13,Social Media,Gold,Delhi NCR,Delhi,North
1346,Customer_1346,Male,18-24,8,2022-05-14,Organic,Gold,Hyderabad,Telangana,South
1347,Customer_1347,Male,18-24,11,2024-06-03,Organic,Bronze,Patna,Bihar,East
1348,Customer_1348,Female,45-54,2,2023-08-27,Social Media,Silver,Jaipur,Rajasthan,North
1349,Customer_1349,Female,45-54,8,2022-01-22,Social Media,Bronze,Hyderabad,Telangana,South
1350,Customer_1350,Other,18-24,8,2023-11-27,Referral,Silver,Hyderabad,Telangana,South
1351,Customer_1351,Male,18-24,10,2022-08-10,Organic,Silver,Kolkata,West Bengal,East
1352,Customer_1352,Other,55+,5,2022-09-16,Referral,Platinum,Pune,Maharashtra,West
1353,Customer_1353,Other,55+,8,2024-09-12,Paid Ads,Silver,Hyderabad,Telangana,South
1354,Customer_1354,Male,18-24,3,2022-10-09,Referral,Platinum,Lucknow,Uttar Pradesh,North
1355,Customer_1355,Other,35-44,5,2024-11-16,Paid Ads,Silver,Pune,Maharashtra,West
1356,Customer_1356,Female,55+,6,2024-08-19,Referral,Gold,Ahmedabad,Gujarat,West
1357,Customer_1357,Other,55+,11,2022-01-17,Paid Ads,Bronze,Patna,Bihar,East
1358,Customer_1358,Other,55+,1,2023-05-02,Social Media,Gold,Delhi NCR,Delhi,North
1359,Customer_1359,Male,25-34,2,2023-02-05,Referral,Silver,Jaipur,Rajasthan,North
1360,Customer_1360,Other,45-54,10,2024-09-01,Referral,Gold,Kolkata,West Bengal,East
1361,Customer_1361,Female,35-44,3,2023-09-06,Organic,Platinum,Lucknow,Uttar Pradesh,North
1362,Customer_1362,Female,25-34,1,2022-03-28,Paid Ads,Silver,Delhi NCR,Delhi,North
1363,Customer_1363,Other,25-34,4,2024-08-13,Social Media,Gold,Mumbai,Maharashtra,West
1364,Customer_1364,Male,45-54,3,2024-02-09,Organic,Gold,Lucknow,Uttar Pradesh,North
1365,Customer_1365,Male,35-44,1,2022-01-21,Organic,Silver,Delhi NCR,Delhi,North
1366,Customer_1366,Female,25-34,11,2023-08-19,Referral,Bronze,Patna,Bihar,East
1367,Customer_1367,Male,25-34,5,2022-03-02,Paid Ads,Silver,Pune,Maharashtra,West
1368,Customer_1368,Other,25-34,6,2023-06-21,Paid Ads,Silver,Ahmedabad,Gujarat,West
1369,Customer_1369,Male,25-34,5,2023-02-06,Organic,Bronze,Pune,Maharashtra,West
1370,Customer_1370,Female,18-24,6,2022-10-09,Paid Ads,Gold,Ahmedabad,Gujarat,West
1371,Customer_1371,Male,35-44,6,2024-07-23,Paid Ads,Platinum,Ahmedabad,Gujarat,West
1372,Customer_1372,Male,25-34,3,2022-05-14,Paid Ads,Silver,Lucknow,Uttar Pradesh,North
1373,Customer_1373,Female,35-44,6,2024-12-26,Social Media,Silver,Ahmedabad,Gujarat,West
1374,Customer_1374,Other,55+,4,2022-04-05,Referral,Silver,Mumbai,Maharashtra,West
1375,Customer_1375,Male,18-24,11,2023-11-03,Referral,Silver,Patna,Bihar,East
1376,Customer_1376,Other,45-54,4,2024-11-06,Organic,Platinum,Mumbai,Maharashtra,West
1377,Customer_1377,Male,55+,7,2022-05-13,Referral,Platinum,Bengaluru,Karnataka,South
1378,Customer_1378,Female,25-34,6,2024-11-28,Referral,Platinum,Ahmedabad,Gujarat,West
1379,Customer_1379,Female,35-44,10,2024-10-10,Social Media,Bronze,Kolkata,West Bengal,East
1380,Customer_1380,Male,25-34,8,2023-03-01,Paid Ads,Platinum,Hyderabad,Telangana,South
1381,Customer_1381,Female,45-54,7,2023-03-24,Paid Ads,Gold,Bengaluru,Karnataka,South
1382,Customer_1382,Other,18-24,3,2023-06-06,Organic,Gold,Lucknow,Uttar Pradesh,North
1383,Customer_1383,Other,35-44,4,2024-06-29,Organic,Platinum,Mumbai,Maharashtra,West
1384,Customer_1384,Other,35-44,7,2024-11-15,Social Media,Platinum,Bengaluru,Karnataka,South
1385,Customer_1385,Female,35-44,8,2024-06-04,Referral,Gold,Hyderabad,Telangana,South
1386,Customer_1386,Male,25-34,8,2024-02-23,Paid Ads,Gold,Hyderabad,Telangana,South
1387,Customer_1387,Female,18-24,5,2022-06-05,Organic,Gold,Pune,Maharashtra,West
1388,Customer_1388,Male,18-24,2,2023-04-12,Referral,Bronze,Jaipur,Rajasthan,North
1389,Customer_1389,Female,25-34,11,2023-02-15,Referral,Gold,Patna,Bihar,East
1390,Customer_1390,Other,35-44,4,2023-09-12,Paid Ads,Gold,Mumbai,Maharashtra,West
1391,Customer_1391,Female,35-44,6,2022-01-18,Social Media,Platinum,Ahmedabad,Gujarat,West
1392,Customer_1392,Female,55+,3,2022-01-25,Social Media,Silver,Lucknow,Uttar Pradesh,North
1393,Customer_1393,Other,25-34,8,2023-04-10,Paid Ads,Platinum,Hyderabad,Telangana,South
1394,Customer_1394,Female,18-24,6,2024-08-02,Paid Ads,Platinum,Ahmedabad,Gujarat,West
1395,Customer_1395,Male,45-54,8,2024-05-05,Organic,Gold,Hyderabad,Telangana,South
1396,Customer_1396,Other,25-34,5,2022-10-12,Organic,Platinum,Pune,Maharashtra,West
1397,Customer_1397,Female,25-34,7,2023-12-28,Social Media,Platinum,Bengaluru,Karnataka,South
1398,Customer_1398,Female,55+,1,2023-09-06,Organic,Silver,Delhi NCR,Delhi,North
1399,Customer_1399,Female,55+,11,2022-11-11,Social Media,Platinum,Patna,Bihar,East
1400,Customer_1400,Female,18-24,9,2023-02-23,Social Media,Silver,Chennai,Tamil Nadu,South
1401,Customer_1401,Male,35-44,10,2024-08-30,Social Media,Gold,Kolkata,West Bengal,East
1402,Customer_1402,Male,18-24,11,2022-07-10,Paid Ads,Bronze,Patna,Bihar,East
1403,Customer_1403,Male,25-34,4,2024-09-27,Organic,Platinum,Mumbai,Maharashtra,West
1404,Customer_1404,Male,25-34,5,2023-08-05,Organic,Platinum,Pune,Maharashtra,West
1405,Customer_1405,Female,55+,1,2022-04-28,Paid Ads,Gold,Delhi NCR,Delhi,North
1406,Customer_1406,Female,25-34,2,2024-04-21,Paid Ads,Platinum,Jaipur,Rajasthan,North
1407,Customer_1407,Other,18-24,7,2024-09-06,Paid Ads,Silver,Bengaluru,Karnataka,South
1408,Customer_1408,Female,45-54,12,2023-02-26,Social Media,Silver,Indore,Madhya Pradesh,Central
1409,Customer_1409,Other,25-34,9,2023-09-28,Social Media,Gold,Chennai,Tamil Nadu,South
1410,Customer_1410,Male,25-34,8,2023-02-18,Organic,Platinum,Hyderabad,Telangana,South
1411,Customer_1411,Other,35-44,10,2023-05-21,Social Media,Platinum,Kolkata,West Bengal,East
1412,Customer_1412,Other,18-24,12,2024-08-05,Organic,Gold,Indore,Madhya Pradesh,Central
1413,Customer_1413,Female,35-44,7,2024-07-23,Paid Ads,Platinum,Bengaluru,Karnataka,South
1414,Customer_1414,Male,55+,12,2023-05-26,Social Media,Platinum,Indore,Madhya Pradesh,Central
1415,Customer_1415,Other,25-34,12,2024-02-27,Organic,Platinum,Indore,Madhya Pradesh,Central
1416,Customer_1416,Male,25-34,5,2022-03-31,Referral,Bronze,Pune,Maharashtra,West
1417,Customer_1417,Female,45-54,9,2023-03-21,Organic,Gold,Chennai,Tamil Nadu,South
1418,Customer_1418,Male,55+,6,2022-06-06,Social Media,Platinum,Ahmedabad,Gujarat,West
1419,Customer_1419,Female,25-34,9,2022-12-04,Organic,Platinum,Chennai,Tamil Nadu,South
1420,Customer_1420,Male,45-54,7,2022-02-24,Referral,Platinum,Bengaluru,Karnataka,South
1421,Customer_1421,Female,18-24,1,2023-02-03,Referral,Bronze,Delhi NCR,Delhi,North
1422,Customer_1422,Female,45-54,8,2022-10-07,Social Media,Bronze,Hyderabad,Telangana,South
1423,Customer_1423,Other,25-34,12,2022-06-19,Social Media,Silver,Indore,Madhya Pradesh,Central
1424,Customer_1424,Female,25-34,3,2024-08-22,Organic,Bronze,Lucknow,Uttar Pradesh,North
